URL,DSLD ID,Product Name,Brand Name,Bar Code,Net Contents,Serving Size,Product Type [LanguaL],Supplement Form [LanguaL],Date Entered into DSLD,Market Status,Suggested Use
https://dsld.od.nih.gov/label/18778,18778,Testogen-XR Orange Creamsicle,Ronnie Cole Signature Series,1 20492 04870 7,240 g,8 Gram(s) [1 scoop],Other Combinations [A1325],Powder [E0162],2013-04-25,On Market,DIRECTIONS: As a dietary supplement; mix 1 scoop of TESTOGEN-XR(TM) with 6 ounces of water and consume prior first meal. For MAXIMUM results take with MYO-BLITZ(TM) prior to training. DO NOT take more than 1 scoop per day. DO NOT exceed recommended use. ONE MONTH SUPPLY!
https://dsld.od.nih.gov/label/18779,18779,Myo-Blitz Watermelon Rage,Ronnie Cole Signature Series,1 20492 04884 4,240 Gram(s),8 Gram(s) [1 scoop],Other Combinations [A1325],Powder [E0162],2013-03-25,On Market,DIRECTIONS: As a dietary supplement; mix 1 scoop of MYO-BLITZ(TM) with 6 ounces of water and drink immediately on an empty stomach 30 minutes before training. For MAXIMUM results take with TESTOGEN-XR(TM) prior to training. DO NOT take more than 1 scoop per day. DO NOT exceed recommended use. ONLY 1-SCOOP NEEDED!
https://dsld.od.nih.gov/label/18780,18780,IntrAbolic Wild Berry Punch,Athletic Edge Nutrition,0 94922 24288 4,1.2 lb; 544 g,13.62 Gram(s) [1-2 scoop],Other Combinations [A1325],Powder [E0162],2013-02-25,Off Market,Recommended Use: Mix 1-2 serving of IntrAbolic(R) in 14-20oz of water. Vigorously shake for 10-20 seconds. Allow the powder to fully dissolve (2-5 minutes). SLOWLY sip IntrAbolic(R) throughout your workout session.
https://dsld.od.nih.gov/label/18781,18781,Beta 13 Glucan 50 mg,Martin Avenue Pharmacy,,90 Capsule(s),1 Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2013-02-25,On Market,Suggested Usage: As a dietary supplement; adults take 1 capsule daily or as directed by physician.
https://dsld.od.nih.gov/label/18782,18782,Life Guard Mini Tabsules,Perque,,60 Count,2 Tabsule(s) [Low stress; healthy (2-4 tabsules/day). Moderate stress; unwell (6-8 tabsules/day). High stress; training (10-12 tabsules/day).],Other Combinations [A1325],Other (e.g. tea bag) [E0172],2013-03-25,On Market,Directions: As a dietary supplement; take two (2) tabsules with meals or as directed by your health professional. Best if taken with meals. Alternative daily doses as follows:Low stress; healthy................ 2-4 tabsules/dayModerate stress; unwell....... 6-8 tabsules/dayHigh stress;training................ 10-12 tabsules/day
https://dsld.od.nih.gov/label/18783,18783,Beta-Carotene 25000 IU Natural Mixed Carotenoids,Martin Avenue Pharmacy,,60 Softgel(s),1 Capsule(s),Other Combinations [A1325],Softgel Capsule [E0161],2013-02-25,On Market,Suggested Use: As a dietary supplement; adults take one (1) capsule daily with meals; or as directed by a health care professional.
https://dsld.od.nih.gov/label/18784,18784,Karbolyn Fearless Fruit Punch,All American EFX,7 37190 00209 4,4.4 lb; 2000 g,50.8 Gram(s) [1 scoop],Fiber and Other Nutrients [A1326],Powder [E0162],2013-02-25,On Market,SUGGESTED USE: Mix 1 scoop in a shaker cup with 10-16 ounces of water and drink 60 minutes before exercise.DOSING GUIDE FOR BEST RESULTS:Pre-Workout                                Intra-Workout                            Post-WorkoutENERGY &                                    INTENSITY &                                REPLENISH &PERFORMANCE                            ENDURANCE                                   RECOVERMix 1 Scoop in                              Mix 1 Scoop in                             Mix 1 Scoop in10-16 oz. of water                       10-16 oz. of water                         10-16 oz. of water
https://dsld.od.nih.gov/label/18785,18785,Life Guard Mini Tabsules,Perque,,180 Count,2 Tabsule(s) [Low stress; healthy (2-4 tabsules/day). Moderate stress; unwell (6-8 tabsules/day). High stress; training (10-12 tabsules/day).],Other Combinations [A1325],Other (e.g. tea bag) [E0172],2013-04-25,On Market,Directions: As a dietary supplement; take two (2) tabsules with meals or as directed by your health professional. Best if taken with meals. Alternative daily doses as follows:Low stress; healthy................ 2-4 tabsules/dayModerate stress; unwell....... 6-8 tabsules/dayHigh stress;training................ 10-12 tabsules/day
https://dsld.od.nih.gov/label/18786,18786,Betaine Plus,Martin Avenue Pharmacy,,100 Capsule(s),1 Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2013-02-25,On Market,Suggested Usage: As a dietary supplement; adults take as directed by a physician only.
https://dsld.od.nih.gov/label/18787,18787,Liva Guard Forte Softgels,Perque,,60 Softgel(s),2 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2013-04-25,On Market,Directions: Take two (2) capsules daily or as directed by your health professional.
https://dsld.od.nih.gov/label/18788,18788,Bilberry Plus 60m Standardixed Extract With Bioflavonoids,Martin Avenue Pharmacy,,60 Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2013-02-25,On Market,Suggested Use: As a dietary supplement; adults take one (1) capsule; one (1) or two (2) times daily with meals; or as directed by a health professional.
https://dsld.od.nih.gov/label/18789,18789,Liva Guard Forte Softgels,Perque,,120 Softgel(s),2 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2013-03-25,On Market,Directions: Take two (2) capsules daily or as directed by your health professional.
https://dsld.od.nih.gov/label/18790,18790,Liva Guard Capsules,Perque,,120 Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2013-02-25,On Market,Directions: Take two (2) capsules daily or as directed by your health professional.
https://dsld.od.nih.gov/label/18791,18791,Liva Guard Capsules,Perque,,60 Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2013-04-25,On Market,Directions: Take two (2) capsules daily or as directed by your health professional.
https://dsld.od.nih.gov/label/18792,18792,Karbolyn Orange Shockwave,All American EFX,7 37190 00205 6,4.4 lb; 2000 g,50.8 Gram(s) [1 scoop],Fiber and Other Nutrients [A1326],Powder [E0162],2013-02-25,On Market,SUGGESTED USE: Mix 1 scoop in a shaker cup with 10-16 ounces of water and drink 60 minutes before exercise.DOSING GUIDE FOR BEST RESULTS:Pre-Workout                                Intra-Workout                            Post-WorkoutENERGY &                                    INTENSITY &                                REPLENISH &PERFORMANCE                            ENDURANCE                                   RECOVERMix 1 Scoop in                              Mix 1 Scoop in                             Mix 1 Scoop in10-16 oz. of water                       10-16 oz. of water                         10-16 oz. of water
https://dsld.od.nih.gov/label/18793,18793,Pro-Antium Vanilla Wafer Crisp,Ronnie Cole Signature Series,1 20492 04720 5,4.74 lbs,44 Gram(s) [1-2 scoops],Other Combinations [A1325],Powder [E0162],2013-04-25,On Market,DIRECTIONS:Recommended Use for Males: Take 1-2 scoops with 4-6 oz. to 8-12 oz. of cold water or your favorite beverage. Use approximately 4-6 oz. of liquid per 1 scoop of powder. Vary the amount of your chosen liquid to acquire your desired flavor and consistency. Drink 1-4 servings daily; including after your workout to achieve your bodybuilding and fitness goals. To further increase protein intake and to create a milkshake-like consistency; try adding fat-free or low-fat milk in place of water.Recommended Use for Females: Take 1 scoop with 4-6 oz. of cold water or your favorite beverage. Vary the amount of your chosen liquid to acquire your desired flavor and consistency. Drink 1-4 servings daily to aid in your varying fitness goals. To further increase protein intake and to create a milkshake-like consistency; try adding fat-free or low-fat milk in place of water.
https://dsld.od.nih.gov/label/18794,18794,MDP Guard Softgels,Perque,,60 Count,2 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2013-04-25,On Market,Directions: As a dietary supplement; take two (2) softgels one (1) to four (4) times a day or as directed by your health professional. May be taken with or without food.
https://dsld.od.nih.gov/label/18795,18795,MDP Guard Softgels,Perque,,150 Count,2 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2013-04-25,On Market,Directions: As a dietary supplement; take two (2) softgels one (1) to four (4) times a day or as directed by your health professional. May be taken with or without food.
https://dsld.od.nih.gov/label/18796,18796,Mg Plus Guard,Perque,,60 Vegetable Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2013-04-25,Off Market,Directions: As a dietary supplement; take one (1) to six (6) capsules daily with meals or as directed by your health professional.
https://dsld.od.nih.gov/label/18797,18797,Black Cohosh Plus 40 mg Standardized Extract with Dong Quai,Martin Avenue Pharmacy,,120 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2013-02-25,On Market,Suggested Use: As a dietary supplement; adults take one (1) capsule; four (4) times daily with meals; or as directed by a health care professional.
https://dsld.od.nih.gov/label/18798,18798,Pro-Antium Strawberry Shortcake,Ronnie Cole Signature Series,1 20492 04730 4,4.74 lbs,44 Gram(s) [1-2 scoops],Other Combinations [A1325],Powder [E0162],2013-04-25,On Market,DIRECTIONS:Recommended Use for Males: Take 1-2 scoops with 4-6 oz. to 8-12 oz. of cold water or your favorite beverage. Use approximately 4-6 oz. of liquid per 1 scoop of powder. Vary the amount of your chosen liquid to acquire your desired flavor and consistency. Drink 1-4 servings daily; including after your workout to achieve your bodybuilding and fitness goals. To further increase protein intake and to create a milkshake-like consistency; try adding fat-free or low-fat milk in place of water.Recommended Use for Females: Take 1 scoop with 4-6 oz. of cold water or your favorite beverage. Vary the amount of your chosen liquid to acquire your desired flavor and consistency. Drink 1-4 servings daily to aid in your varying fitness goals. To further increase protein intake and to create a milkshake-like consistency; try adding fat-free or low-fat milk in place of water.
https://dsld.od.nih.gov/label/18799,18799,Bone Health Support With Iprilflavone Soy And Calcium,Martin Avenue Pharmacy,,120 Tablet(s),2 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2013-02-25,On Market,Suggested Use: As a dietary supplement; adults take two (2) tablets two (2) times daily with eight (8) oz. of water; or as directed by a health care professional.
https://dsld.od.nih.gov/label/18800,18800,Pro-Antium Double Chocolate Cookie,Ronnie Cole Signature Series,1 20492 04710 6,4.74 lbs,44 Gram(s) [1-2 scoops],Other Combinations [A1325],Powder [E0162],2013-04-25,On Market,DIRECTIONS:Recommended Use for Males: Take 1-2 scoops with 4-6 oz. to 8-12 oz. of cold water or your favorite beverage. Use approximately 4-6 oz. of liquid per 1 scoop of powder. Vary the amount of your chosen liquid to acquire your desired flavor and consistency. Drink 1-4 servings daily; including after your workout to achieve your bodybuilding and fitness goals. To further increase protein intake and to create a milkshake-like consistency; try adding fat-free or low-fat milk in place of water.Recommended Use for Females: Take 1 scoop with 4-6 oz. of cold water or your favorite beverage. Vary the amount of your chosen liquid to acquire your desired flavor and consistency. Drink 1-4 servings daily to aid in your varying fitness goals. To further increase protein intake and to create a milkshake-like consistency; try adding fat-free or low-fat milk in place of water.
https://dsld.od.nih.gov/label/18801,18801,Bone Total Health,Martin Avenue Pharmacy,,120 Tablet(s),4 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2013-02-25,On Market,Suggested Use: As a dietary supplement; adults take 4 tablets daily or as directed by physician.
https://dsld.od.nih.gov/label/18802,18802,Mg Plus Guard,Perque,,180 Vegetable Capsule(s),1 Capsule(s) [Severe condition: 4-12 capsules daily],Other Combinations [A1325],Capsule [E0159],2013-03-25,On Market,Directions: As a dietary supplement; take one (1) to six (6) capsules daily with meals or as directed by your health professional. Severe condition: 4-12 capsules daily
https://dsld.od.nih.gov/label/18803,18803,Mito Guard 60 Plus,Perque,,60 Softgel Capsule(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2013-04-25,On Market,Directions: As a dietary supplement; take one (1) softgel capsule daily with food or as directed by your health professional.
https://dsld.od.nih.gov/label/18804,18804,Mito Guard 100 Plus,Perque,,60 Softgel Capsule(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2013-04-25,Off Market,Directions: As a dietary supplement; take one (1) softgel capsule daily with food or as directed by your health professional.
https://dsld.od.nih.gov/label/18805,18805,Mood Guard,Perque,,100 Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2013-04-25,Off Market,Directions: As a dietary supplement; take two (2) capsules on an empty stomach upon rising and two (2) capsues before bed or as directed by your health professional.
https://dsld.od.nih.gov/label/18806,18806,Pain Guard Forte,Perque,,250 Tabsule(s),1 Capsule(s),Other Combinations [A1325],Other (e.g. tea bag) [E0172],2013-03-25,Off Market,Directions: As a dietary supplement; take one (1) to four (4) tabsules with or without food one (1) to four (4) times a day or as directed by your health professional.Typical DosageHealthy maintenance..............................1-4/dayRepair deficit (chronic)........................... 2-8/dayInflammation/acute pain.......................... 4-16/day
https://dsld.od.nih.gov/label/18807,18807,Free Form Arginine & Ornithine 750 mg,ASN Advanced Sport Nutriceuticals,8 33430 50118 8,100 Capsule(s),1 Capsule(s),Amino acid/Protein [A1305],Capsule [E0159],2013-02-25,On Market,USAGE: As a dietary supplement; take 1-2 capsules daily or as directed. This product should be taken with a full glass of water on an empty stomach. For best results; light exercise and a sensible diet are recommended. FOR ADULT USE ONLY.
https://dsld.od.nih.gov/label/18808,18808,Pain Guard Forte,Perque,,100 Tabsule(s),1 Capsule(s),Other Combinations [A1325],Other (e.g. tea bag) [E0172],2013-04-25,Off Market,Directions: As a dietary supplement; take one (1) to four (4) tabsules with or without food up to four (4) times a day or as directed by your health professional.Typical DosageHealthy maintenance ................................1-4/dayRepair deficit (chronic) .............................2-8/dayInflammation/acute pain ............................4-16/day
https://dsld.od.nih.gov/label/18809,18809,Regularity Guard Raw Probiotic Fibers,Perque,,16 oz.; 454 g,7 Gram(s) [1 scoop],Other Combinations [A1325],Powder [E0162],2013-04-25,Off Market,Directions: As a dietary supplement; take 7 grams (1 scoop) in water or juice one (1) to five (5) times daily or as directed by your health professional.
https://dsld.od.nih.gov/label/18810,18810,Borage Seed Oil 1000 mg,Martin Avenue Pharmacy,,60 Softgel(s),1 Capsule(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2013-02-25,On Market,Suggested Use: As a dietary supplement; adults take one (1) capsule; one (1) or two (2) times daily with meals; or as directed by a health care professional.
https://dsld.od.nih.gov/label/18811,18811,Regular Strength Chromium Picolinate 200 mcg,ASN Advanced Sport Nutriceuticals,8 33430 50108 9,100 Capsule(s),1 Capsule(s),Mineral [A1299],Capsule [E0159],2013-04-25,On Market,USAGE: As a dietary supplement; take 1-2 capsules daily or as directed. This product should be taken with a full glass of water on an empty stomach. For best results; light exercise and a sensible diet are recommended. FOR ADULT USE ONLY.
https://dsld.od.nih.gov/label/18812,18812,Brain Health Support With Ginkgo Biloba & Phosphatidyl Serine,Martin Avenue Pharmacy,,60 Tablet(s),2 Tablet(s),Other Combinations [A1325],Unknown [E0177],2013-02-25,On Market,Suggested Use: As a dietary supplement; adults take two (2) tablets daily at mealtime; or as directed by a health care professional.
https://dsld.od.nih.gov/label/18813,18813,Friction Exotic Fruit,VPX,6 10764 73274 3,12.17 oz.; 345 g,5.75 Gram(s) [1/2-1 scoop],Other Combinations [A1325],Powder [E0162],2013-02-25,On Market,RECOMMENDED USE: Do not use FRICTION(R) with REDLINE(R); MELTDOWN(R) or any other products and/or beverages that contain caffeine or other forms of stimulants. Start with 1/2 to 2/3 scoop to assess tolerance. Mix One (1) level scoop of FRICTION(R) with 8 ounces of water or your favorite non-caffeinated beverage. Unlike other supplements in this category; FRICTION(R) is very powerful and requires only (1) scoop. Always consume at least 1/2 ounce of water for every pound of body weight. Exmple: 160 pound person would drink 80 ounces of water per day.
https://dsld.od.nih.gov/label/18814,18814,Free Form DMAE 340 mg,ASN Advanced Sport Nutriceuticals,8 33430 50124 9,50 Capsule(s),1 Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2013-02-25,On Market,USAGE: As a dietary supplement; take 1-2 capsules daily or as directed. This product should be taken with a full glass of water on an empty stomach. For best results; light exercise and a sensible diet are recommended. FOR ADULT USE ONLY.
https://dsld.od.nih.gov/label/18815,18815,Free Form L-Arginine 750 mg,ASN Advanced Sport Nutriceuticals,8 33430 50119 5,100 Capsule(s),1 Capsule(s),Amino acid/Protein [A1305],Capsule [E0159],2013-02-25,On Market,USAGE: As a dietary supplement; take 1-2 capsules daily or as directed. This product should be taken with a full glass of water on an empty stomach. For best results; light exercise and a sensible diet are recommended. FOR ADULT USE ONLY.
https://dsld.od.nih.gov/label/18816,18816,Potent C Guard Buffered Ascorbate Powder,Perque,,8 oz.; 227 Gram(s),1 Rounded Half-Teaspoon(s),Other Combinations [A1325],Powder [E0162],2013-04-25,On Market,Directions: Take one (1) rounded half-teaspoon mixed with two (2) to four (4) ounces of liquid or as directed by your health professional. Use only dry transfer spoons to remove powder from bottle. Please take a few deep; relaxing breaths while the natural effervescence subsides (~1 min.).
https://dsld.od.nih.gov/label/18817,18817,Free Form L-Carnitine 500 mg,ASN Advanced Sport Nutriceuticals,8 33430 50106 5,30 Capsule(s),1 Capsule(s),Amino acid/Protein [A1305],Capsule [E0159],2013-02-25,On Market,USAGE: As a dietary supplement; take 1-2 capsules daily or as directed. This product should be taken with a full glass of water on an empty stomach. For best results; light exercise and a sensible diet are recommended. FOR ADULT USE ONLY.
https://dsld.od.nih.gov/label/18818,18818,Lipex II,ASN Advanced Sport Nutriceuticals,8 33430 50003 7,120 Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2013-02-25,Off Market,RECOMMENDED USE FOR FAT LOSS: Start off 1st two days by taking only 1 capsule 30 minutes before breakfast; and 1 additional capsule in the afternoon on the third day only if tolerance is established. Do not take within 6 hours of going to sleep. DO NOT EXCEED 2 CAPSULES PER DAY.
https://dsld.od.nih.gov/label/18819,18819,Amino X Fruit Punch,BSN,8 34266 06330 7,2.23 lb; 1.01 kg,14.5 Gram(s) [1 scoop],Other Combinations [A1325],Powder [E0162],2013-02-25,On Market,DIRECTIONS: As a dietary supplement; mix 1 level scoop with 6-8 oz. of cold water or any beverage of your choice before; during; or after your workout. For best results consume at least 2 servings per day. NOTE: To ensure maximum results; wait 20-30 minutes after taking AMINOx(TM) before eating a meal or drinking a shake. Consume 120 oz. of water per day and a diet that is rich in protein and carbohydrates. After 12 weeks of use; discontinue for at least 4 weeks.
https://dsld.od.nih.gov/label/18820,18820,Potent C Guard Buffered Ascorbate Powder,Perque,,16 oz.; 454 Gram(s),1 Rounded Half-Teaspoon(s),Other Combinations [A1325],Powder [E0162],2013-04-25,On Market,Directions: Take one (1) rounded half-teaspoon mixed with two (2) to four (4) ounces of liquid or as directed by your health professional. Use only dry transfer spoons to remove powder from bottle. Please take a few deep; relaxing breaths while the natural effervescence subsides (~1 min.).
https://dsld.od.nih.gov/label/18821,18821,Potent C Guard,Perque,,100 Tabsule(s),1 Capsule(s),Other Combinations [A1325],Other (e.g. tea bag) [E0172],2013-03-25,Off Market,Directions: As a dietary supplement; take one (1) tabsule daily with food or as directed by your health professional.
https://dsld.od.nih.gov/label/18822,18822,Potent C Guard Tabsules,Perque,,250 Tabsule(s),1 Capsule(s),Other Combinations [A1325],Other (e.g. tea bag) [E0172],2013-04-25,Off Market,Directions: As a dietary supplement; take one (1) tabsule daily with food or as directed by your health professional.
https://dsld.od.nih.gov/label/18823,18823,Bromelain 250 mg Proteolytic Enzyme,Martin Avenue Pharmacy,,180 Tablet(s),1 Tablet(s),Non-Nutrient/Non-Botanical [A1309],Tablet or Pill [E0155],2013-02-25,On Market,Suggested Use: As a dietary supplement; adults take one (1) tablet with meals; or as directed by a health care professional.
https://dsld.od.nih.gov/label/18824,18824,Prost8 Vitality Guard Softgels,Perque,,100 Softgel(s),4 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2013-04-25,Off Market,Directions: As a dietary supplement; take four (4) softgels daily with meals or as directed by your health professional.
https://dsld.od.nih.gov/label/18825,18825,NITRIX 2.0,BSN,8 34266 00521 5,180 Tablet(s),3 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2013-02-25,Off Market,DIRECTIONS: As a dietary supplement; take 3 tablets 2 times per day.
https://dsld.od.nih.gov/label/18826,18826,Repair Guard Tabsules,Perque,,90 Tabsule(s),1 Tabsule(s) [Mild condition (1 tabsule daily). Moderate condition (2-4 tabsules daily. Severe condition (4-12 tabsules daily).],Other Combinations [A1325],Other (e.g. tea bag) [E0172],2013-04-25,Off Market,Directions:Mild condition: 1 tabsule dailyModerate condition: 2-4 tabsules dailySevere condition: 4-12 tabsules daily
https://dsld.od.nih.gov/label/18827,18827,Lipex,ASN Advanced Sport Nutriceuticals,,240 Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2013-02-25,Off Market,RECOMMENDED USE FOR FAT LOSS: Start with 1 capsule (before breakfast) the first day; increase up to amount recommendation by body weight as follows: less than 130lbs - take 1 capsule per day: 130lbs to 149lbs - take up to 2 capsules per day: 150lbs to 189lbs - take up to 3 capsules per day: 190lbs and up - take up to 4 capsules of Lipex per day OR 1 capsule of Full Strength LIPEX II. Do not take within 6 hours of going to sleep. DO NOT EXCEED 4 CAPSULES PER DAY.
https://dsld.od.nih.gov/label/18828,18828,Free Form L-Lysine 550 mg,ASN Advanced Sport Nutriceuticals,8 33430 50112 6,100 Capsule(s),1 Capsule(s),Amino acid/Protein [A1305],Capsule [E0159],2013-02-25,On Market,USAGE: As a dietary supplement; take 1-2 capsules daily or as directed. This product should be taken with a full glass of water on an empty stomach. For best results; light exercise and a sensible diet are recommended. FOR ADULT USE ONLY.
https://dsld.od.nih.gov/label/18829,18829,Buffered Vitamin C 1000 mg,Martin Avenue Pharmacy,,90 Tablet(s),1 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2013-02-25,On Market,Suggested Usage: As a dietary supplement; adults take 1 tablet daily or as directed by a physician.
https://dsld.od.nih.gov/label/18830,18830,Friction Watermelon,VPX,6 10764 73276 7,11.64 oz.; 330 g,5.5 Gram(s) [1/2-1 scoop],Other Combinations [A1325],Powder [E0162],2013-02-25,On Market,RECOMMENDED USE: Do not use FRICTION(R) with REDLINE(R); MELTDOWN(R) or any other products and/or beverages that contain caffeine or other forms of stimulants. Start with 1/2 to 2/3 scoop to assess tolerance. Mix One (1) level scoop of FRICTION(R) with 8 ounces of water or your favorite non-caffeinated beverage. Unlike other supplements in this category; FRICTION(R) is very powerful and requires only (1) scoop. Always consume at least 1/2 ounce of water for every pound of body weight. Exmple: 160 pound person would drink 80 ounces of water per day.
https://dsld.od.nih.gov/label/18831,18831,Buffered Vitamin C Powder,Martin Avenue Pharmacy,,246 g,6.15 g [1-2 tsp],Other Combinations [A1325],Powder [E0162],2013-02-25,On Market,For children's dosing; consult your doctor or pharmacist. Suggested Usage: As a dietary supplement; take one (1) or two (2) teaspoonfuls in eight (8) ounces of juice or water; or as directed by a health care professional.
https://dsld.od.nih.gov/label/18832,18832,Repair Guard Tabsules,Perque,,180 Tabsule(s),1 Tabsule(s) [Mild condition (1 tabsule daily). Moderate condition (2-4 tabsules daily. Severe condition (4-12 tabsules daily).],Other Combinations [A1325],Other (e.g. tea bag) [E0172],2013-04-25,Off Market,Directions:Mild condition: 1 tabsule dailyModerate condition: 2-4 tabsules dailySevere condition: 4-12 tabsules daily
https://dsld.od.nih.gov/label/18833,18833,Redline Ultra Hardcore,VPX,6 10764 02059 8,150 Multi-Stage Release Cap(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2013-02-25,On Market,RECOMMENDED USE: As a dietary supplement; always begin use with 1 to 2 Redline Ultra Hardcore capsules daily to asses your tolerance. Take 1-2 capsules on an empty stomach before breakfast. Take 1 to 2 additional capsules seven hours later on an empty stomach; if desired. Never exceed more than 4 total capsules daily or more than 2 capsules in a single dosage.
https://dsld.od.nih.gov/label/18834,18834,Triple EFA Guard Softgels,Perque,,60 Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2013-04-25,On Market,Directions: As a dietary supplement; take one (1) to four (4) softgel capsules daily with meals or as directed by your health professional.
https://dsld.od.nih.gov/label/18835,18835,Calcium & Magnesium Plus With Boron & Vitamin D,Martin Avenue Pharmacy,,250 Tablet(s),2 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2013-02-25,On Market,Suggested Use: As a dietary supplement; adults take two (2) tablets; daily with meals; or as directed by a health care professional.
https://dsld.od.nih.gov/label/18836,18836,Calcium D-Glucarate 500 mg,Martin Avenue Pharmacy,,90 Capsule(s),1 Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2013-02-25,On Market,Suggested Use: 1 - 2 capsules daily.
https://dsld.od.nih.gov/label/18837,18837,Calm,Martin Avenue Pharmacy,,60 Tablet(s),2 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2013-02-25,On Market,Suggested Usage: As a dietary supplement; adults take 2 tablets daily or as directed by physician.
https://dsld.od.nih.gov/label/18838,18838,Cardio Health Support With Hawthorn And CoQ10,Martin Avenue Pharmacy,,60 Tablet(s),3 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2013-02-25,On Market,Suggested Use: As a dietary supplement; adults take three (3) tablets daily with meals; or as directed by a health care professional.
https://dsld.od.nih.gov/label/18839,18839,12 Gauge Shotgun Exotic Fruit,VPX,6 10764 86072 9,406 Gram(s); 14.32 oz.,7.25 Gram(s) [1/2-1 scoop],Other Combinations [A1325],Powder [E0162],2013-02-25,On Market,RECOMMENDED USE: Do not use 12 GAUGE SHOTGUN(R) with REDLINE(R); FRICTION(TM); MELTDOWN(R); or any other products containing caffeine or other stimulants. Mix one scoop of 12 GAUGE SHOTGUN(R) with 8 to 10 ounces of water or your favorite beverage. Start with 1/2 to 3/4 scoops to assess tolerance. Drink 12 GAUGE SHOTGUN(R) 30-45 minutes prior to any type of athletic event or resistance training. Unlike other pre-workout supplements which may require several scoops; 12 GAUGE SHOTGUN(R) is extremely powerful and requires only one scoop. Drink an additional one half (1/2) ounce of water for each pound of body weight.
https://dsld.od.nih.gov/label/18840,18840,NITRIX 2.0,BSN,8 34266 00518 5,90 Tablet(s),3 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2013-02-25,Off Market,DIRECTIONS: As a dietary supplement; take 3 tablets 2 times per day.
https://dsld.od.nih.gov/label/18841,18841,Cellmass 2.0 Watermelon,BSN,8 34266 00212 2,1.06 lb; 485 g,9.7 Gram(s) [1 scoop],Other Combinations [A1325],Powder [E0162],2013-02-25,Off Market,DIRECTIONS: As a dietary supplement; mix 1 scoop with 4-6 oz. of cold water or any beverage of your choice immediately following your workout (on an empty stomach). For best results use two scoops per day.
https://dsld.od.nih.gov/label/18842,18842,Calcium Plus With 250 mg Calcium As MCHC,Martin Avenue Pharmacy,,90 Tablet(s),2 Tablet(s),Mineral [A1299],Tablet or Pill [E0155],2013-02-25,On Market,Suggested Usage: As a dietary supplement; adults take 2 tablets 1 to 2 times daily or as directed by physician.
https://dsld.od.nih.gov/label/18843,18843,Free Form L-Tyrosine 500 mg,ASN Advanced Sport Nutriceuticals,8 33430 50113 3,100 Capsule(s),1 Capsule(s),Amino acid/Protein [A1305],Capsule [E0159],2013-02-25,On Market,USAGE: As a dietary supplement; take 1-2 capsules daily or as directed. This product should be taken with a full glass of water on an empty stomach. For best results; light exercise and a sensible diet are recommended. FOR ADULT USE ONLY.
https://dsld.od.nih.gov/label/18844,18844,Nitrous Fuel 1000 mg,ASN Advanced Sport Nutriceuticals,8 33430 50170 6,180 Tablet(s),1 Tablet(s),Non-Nutrient/Non-Botanical [A1309],Tablet or Pill [E0155],2013-04-25,On Market,USAGE: As a dietary supplement; take 1-2 tablets daily or as directed. This product should be taken with a full glass of water on an empty stomach. For best results; light exercise and a sensible diet are recommended. FOR ADULT USE ONLY.
https://dsld.od.nih.gov/label/18845,18845,Cat's Claw 500 mg,Martin Avenue Pharmacy,,90 Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2013-02-25,On Market,Suggested Use: As a dietary supplement; adults take one (1) capsule; three (3) to six (6) times daily with meals; or as directed by a health care professional.
