URL,DSLD ID,Product Name,Brand Name,Bar Code,Net Contents,Serving Size,Product Type [LanguaL],Supplement Form [LanguaL],Date Entered into DSLD,Market Status,Suggested Use
https://dsld.od.nih.gov/label/55120,55120,5-HTP Time Release 100 mg,Natrol,0 47469 05228 7,45 Tablet(s),1 Tablet(s),Amino acid/Protein [A1305],Tablet or Pill [E0155],2016-01-25,Off Market,Directions: Take 1 tablet; one time daily; with food. Do not exceed recommended dose.
https://dsld.od.nih.gov/label/55121,55121,Biotin 10000 mcg Maximum Strength,Natrol,0 47469 05396 3,100 Tablet(s),1 Tablet(s),Single Vitamin and Mineral [A1316],Tablet or Pill [E0155],2016-01-25,Off Market,Directions: Take 1 tablet; one time daily; with a meal.
https://dsld.od.nih.gov/label/55122,55122,Amylase,ProSol,,90 Vegetarian Capsule(s),3 Vegetarian Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2016-01-25,Off Market,Recommended Use: Take three capsules at the beginning of each meal with adequate liquid; or as directed by your healthcare professional.
https://dsld.od.nih.gov/label/55123,55123,Melatonin 5 mg Fast Dissolve Natural Strawberry Flavor,Natrol,0 47469 05865 4,90 Tablet(s),1 Fast Dissolve Tablet(s),Non-Nutrient/Non-Botanical [A1309],Tablet or Pill [E0155],2016-01-25,Off Market,Directions: Take 1 tablet 20 minutes before bedtime. For best results; allow a tablet todissolve in the mouth before swallowing. No water necessary.
https://dsld.od.nih.gov/label/55124,55124,Antioxidant,ProSol,,60 Vegetarian Capsule(s),1 Vegetarian Capsule(s),Other Combinations [A1325],Capsule [E0159],2016-01-25,Off Market,Recommended Use: Take one capsule twice daily at least two hours before or after meals with adequate liquid; or as directed by your healthcare professional.
https://dsld.od.nih.gov/label/55125,55125,Melatonin 5 mg Fast Dissolve Strawberry Flavor,Natrol,0 47469 06076 3,90 Tablet(s),1 Fast Dissolve Tablet(s),Non-Nutrient/Non-Botanical [A1309],Tablet or Pill [E0155],2016-01-25,Off Market,Directions: Take 1 tablet 20 minutes before bedtime. For best results; allow a tablet todissolve in the mouth before swallowing. No water necessary.
https://dsld.od.nih.gov/label/55126,55126,Tart Cherry With CherryPURE 500 mg,Carlson,0 88395 81220 0,180 Vegetarian Capsule(s),1 Capsule(s),Botanical [A1306],Capsule [E0159],2016-01-25,Off Market,Directions: Take 1-2 capsules once or twice daily; at mealtime.
https://dsld.od.nih.gov/label/55127,55127,Cranberry,Carlson,0 88395 08181 1,100 Softgel(s),4 Softgel(s),Botanical with Nutrients [A1317],Softgel Capsule [E0161],2016-01-25,On Market,Directions: Take four soft gels daily; preferably at mealtime.
https://dsld.od.nih.gov/label/55128,55128,L-Theanine 100 mg,NOW,7 33739 00145 0,90 Veg Capsule(s),1 Veg Capsule(s),Other Combinations [A1325],Capsule [E0159],2015-12-23,Off Market,Suggested Usage: Take 1 capsule 1 to 2 times daily as needed; with food. Caution: Take with food.
https://dsld.od.nih.gov/label/55129,55129,Double Strength L-Theanine 200 mg,NOW,7 33739 00147 4,60 Veg Capsule(s),1 Veg Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2016-01-25,Off Market,Suggested Usage: Take 1 capsule 1 to 2 times daily as needed; preferably on an empty stomach.
https://dsld.od.nih.gov/label/55130,55130,Double Strength L-Theanine 200 mg,NOW,7 33739 00148 1,120 Veg Capsule(s),1 Veg Capsule(s),Other Combinations [A1325],Capsule [E0159],2016-01-25,On Market,Suggested Usage: Take 1 capsule 1 to 2 times daily as needed; preferably on an empty stomach.
https://dsld.od.nih.gov/label/55131,55131,True Focus,NOW,7 33739 00157 3,90 Veg Capsule(s),2 Veg Capsule(s),Other Combinations [A1325],Capsule [E0159],2016-01-25,Off Market,Suggested Usage: Take 2 capsules daily between meals.
https://dsld.od.nih.gov/label/55132,55132,L-Tyrosine 500 mg,NOW,7 33739 00160 3,60 Capsule(s),1 Capsule(s),Amino acid/Protein [A1305],Capsule [E0159],2016-01-25,Off Market,Suggested Usage: Take 1 capsule 1 to 3 times daily; preferably between meals.
https://dsld.od.nih.gov/label/55133,55133,Tri-Iodine 3 mg,Terry Naturally,3 67703 42009 3,90 Capsule(s),1 Capsule(s),Mineral [A1299],Capsule [E0159],2016-01-25,Off Market,Recommendations: 1 capsule daily with food.
https://dsld.od.nih.gov/label/55134,55134,L-Tryptophan 500 mg,NOW,7 33739 00166 5,60 Veg Capsule(s),1 Veg Capsule(s),Amino acid/Protein [A1305],Capsule [E0159],2016-01-25,On Market,Suggested Usage: Take 1-2 capsules 2 to 3 times daily on an empty stomach; with final dose atbedtime; or as directed by your physician.
https://dsld.od.nih.gov/label/55135,55135,L-Tryptophan 500 mg,NOW,7 33739 00167 2,120 Veg Capsule(s),1 Veg Capsule(s),Amino acid/Protein [A1305],Capsule [E0159],2016-01-25,On Market,Suggested Usage: Take 1-2 capsules 2 to 3 times daily on an empty stomach; with final dose atbedtime; or as directed by your physician.
https://dsld.od.nih.gov/label/55136,55136,Curamin,Terry Naturally,3 67703 10220 3,120 Capsule(s),3 Capsule(s),Other Combinations [A1325],Capsule [E0159],2016-01-25,Off Market,Recommendations:Take three capsules daily; or as needed. May take as one capsule three times daily.
https://dsld.od.nih.gov/label/55137,55137,Curamin,Terry Naturally,3 67703 10260 9,60 Capsule(s),3 Capsule(s),Other Combinations [A1325],Capsule [E0159],2015-12-23,Off Market,Recommendations:Take three capsules daily; or as needed. May take as one capsule three times daily.
https://dsld.od.nih.gov/label/55138,55138,Curamin,Terry Naturally,3 67703 10210 4,21 Capsule(s),3 Capsule(s),Other Combinations [A1325],Capsule [E0159],2016-01-25,Off Market,Recommendations:Take three capsules daily; or as needed. May take as one capsule three times daily.
https://dsld.od.nih.gov/label/55139,55139,Super Natural Boron,Vibrant Health,0 74306 80036 7,60 Vegetable Capsule(s),1 Capsule(s),Botanical with Nutrients [A1317],Capsule [E0159],2016-01-25,Off Market,Directions As a dietary supplement; take one (1) capsule daily.
https://dsld.od.nih.gov/label/55140,55140,Super Natural Calcium,Vibrant Health,0 74306 80037 4,120 Vegipure Tablet(s),1 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2016-01-25,On Market,Directions As a dietary supplement; take one (1) to four (4) tablets daily or as directed by a health professional.
https://dsld.od.nih.gov/label/55141,55141,Maximum Vibrance Vanilla Bean,Vibrant Health,0 74306 80114 2,10 Packet(s),20.88 Gram(s) [1-2 packets],Other Combinations [A1325],Powder [E0162],2016-01-25,Off Market,Directions As a dietary supplement; once each day mix two (2) packets of Maximum Vibrance as a complete meal replacement or mix one (1) packet as a light meal into 8 to 16 ounces of water or your favorite beverage. Stir briskly or shake briefly in a closed container until mixed.
https://dsld.od.nih.gov/label/55142,55142,Kid's Chewable DHA Omega-3s Bursting Orange Flavor,Carlson,0 88395 01570 0,60 Chewable Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2016-01-25,Off Market,Directions:Children 4 years of age and older: Chew one soft gel once or twice daily; at mealtime
https://dsld.od.nih.gov/label/55143,55143,Kid's Chewable DHA Omega-3s Bursting Orange Flavor,Carlson,0 88395 01571 7,120 Softgel(s),1 Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2016-01-25,Off Market,Directions: Children 4 years of age and older: Chew one soft gel once or twice daily; at mealtime.
https://dsld.od.nih.gov/label/55144,55144,Vibrance Essential Daily Green Food Citrus Cucumber,Vibrant Health,0 74306 80154 8,15 Single Serving Packet(s); 130.6 Gram(s); 4.6 oz.,8.707 Gram(s) [1 packet],Other Combinations [A1325],Powder [E0162],2016-01-25,Off Market,Directions Once a day as a dietary supplement mix one (1) packet of Vibrance into 8 ounces of water or your favorite beverage. Stir briskly or shake briefly in a closed container until mixed.
https://dsld.od.nih.gov/label/55145,55145,Fish Oil Multi,Carlson,0 88395 01580 9,60 Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2016-01-25,Off Market,Directions: Take one soft gel daily at mealtime; with a full glass of water or beverage. Directions: Take one softgel daily at mealtime; with a full glass of water or beverage.
https://dsld.od.nih.gov/label/55146,55146,Vibrance Energy Greens + Probiotics Citrus Cucumber,Vibrant Health,0 74306 80154 8,120 Gram(s); 4.23 oz.,8 Gram(s) [1 packet],Other Combinations [A1325],Powder [E0162],2016-01-25,On Market,Directions Once a day as a dietary supplement mix one (1) packet of Vibrance into 8 ounces of water or your favorite beverage. Stir briskly or shake briefly in a closed container until mixed.
https://dsld.od.nih.gov/label/55147,55147,Fish Oil Multi,Carlson,0 88395 01581 6,120 Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2016-01-25,Off Market,Directions: Take one softgel daily at mealtime; with a full glass of water or beverage.
https://dsld.od.nih.gov/label/55148,55148,Fish Oil Multi,Carlson,0 88395 01582 3,180 Softgel(s),1 Softgel(s),Botanical with Nutrients [A1317],Softgel Capsule [E0161],2016-01-25,Off Market,Directions: Take one soft gel daily at mealtime; with a full glass or water or beverage.
https://dsld.od.nih.gov/label/55149,55149,Green Vibrance,Vibrant Health,0 74306 80086 2,1 kg; 35.27 oz.,11.83 Gram(s) [1 rounded scoop],Other Combinations [A1325],Powder [E0162],2016-01-25,Off Market,Directions Once a day as a dietary supplement mix one (1) slightly rounded scoop (enclosed) into 8 ounces of water or your favorite beverage. Stir briskly until mixed.
https://dsld.od.nih.gov/label/55150,55150,C-1000 Complex 1000 mg,The Vitamin Shoppe,7 66536 01100 1,600 Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2016-01-25,Off Market,DIRECTIONS: As a dietary supplement; take one (1) capsule daily; preferably with a meal.
https://dsld.od.nih.gov/label/55151,55151,Chelated Cal-Mag,The Vitamin Shoppe,7 66536 01117 9,100 Tablet(s),1 Tablet(s),Mineral [A1299],Tablet or Pill [E0155],2016-01-25,Off Market,DIRECTIONS: As a dietary supplement; take one (1) tablet up to three (3) times daily; preferably with meals.
https://dsld.od.nih.gov/label/55152,55152,Chelated Cal-Mag,The Vitamin Shoppe,7 66536 01118 6,300 Tablet(s),1 Tablet(s),Mineral [A1299],Tablet or Pill [E0155],2016-01-25,Off Market,DIRECTIONS: As a dietary supplement; take one (1) tablet up to three (3) times daily; preferably with meals.
https://dsld.od.nih.gov/label/55153,55153,Tivose,Nutramax Laboratories,7 55970 72013 6,60 Capsule(s),1 Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2016-01-25,Off Market,Directions for Use:Take 1 capsule per day with or without food.
https://dsld.od.nih.gov/label/55154,55154,A-Mulsion Citrus Flavor,Genestra Brands,883196 12681,1 fl. Oz.; 30 mL,0.027 mL [1 drop],Botanical with Nutrients [A1317],Liquid [E0165],2016-01-25,Off Market,Recommended Adult Dose: Take one drop daily or as recommended by your healthcare practitioner. For oral use only.
https://dsld.od.nih.gov/label/55155,55155,Ascorbate C Lemon Flavor,Genestra Brands,883196 14390,8.8 oz.; 250 Gram(s),1 tsp [3.7 g],Other Combinations [A1325],Powder [E0162],2016-01-25,Off Market,Recommended Adult Dose: Add water to one teaspoon of Ascorbate C and mix. Take once daily; a few hours before or after taking other medications; or as recommended by yourhealthcare practitioner.
https://dsld.od.nih.gov/label/55156,55156,C1000,Genestra Brands,883196 13680,60 Tablet(s),1 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2016-01-25,Off Market,Recommended Dose: Adults (19 years and older): Take one tablet two times daily with meals or as recommended by your healthcare practitioner.
https://dsld.od.nih.gov/label/55157,55157,Beta-Carotene Capsules,Genestra Brands,883196 11431,90 Vegetable Capsule(s),1 Capsule(s),Vitamin [A1302],Capsule [E0159],2016-01-25,On Market,Recommended Dose: Adults (19 years and older): Take one capsule daily or as recommended by your healthcare practitioner.
https://dsld.od.nih.gov/label/55158,55158,Active B6 Pyridoxal,Genestra Brands,883196 10102,60 Vegetable Capsule(s),1 Capsule(s),Vitamin [A1302],Capsule [E0159],2016-01-25,On Market,Recommended Dose: Adults (19 years and older): Take one capsule two times daily or as recommended by your healthcare practitioner. Adolescents (9-18 years): Take one capsule daily or as recommended by your healthcare practitioner.
https://dsld.od.nih.gov/label/55159,55159,Bio B12 + Folic Acid,Genestra Brands,883196 11241,60 Chewable Tablet(s),1 Tablet(s),Vitamin [A1302],Tablet or Pill [E0155],2016-01-25,Off Market,Recommended Dose: Adults and Children (4 years and older): Chew one tablet daily or as recommended by your healthcare practitioner.
https://dsld.od.nih.gov/label/55160,55160,Bio Folic Acid + B12 Liquid,Genestra Brands,883196 10601,30 mL,0.34 mL [7 drops],Vitamin [A1302],Liquid [E0165],2016-01-25,On Market,Recommended Dose: Adults and Adolescents (14 years and older): Take seven drops two times daily or as recommended by your healthcare practitioner. Children (4-13 years): Take seven drops once daily or as recommended by your healthcare practitioner.
https://dsld.od.nih.gov/label/55161,55161,Green Vibrance,Vibrant Health,0 74306 80057 2,177.45 Gram(s); 6.26 oz.,11.83 Gram(s) [1 rounded scoop],Other Combinations [A1325],Powder [E0162],2016-01-25,Off Market,- Directions Once a day as a dietary supplement mix one (1) slightly rounded scoop (enclosed) into 8 ounces of water or your favorite beverage. Stir briskly until mixed.
https://dsld.od.nih.gov/label/55162,55162,Smart Catch Norwegian Fish Oil Natural Lemon Flavor,Carlson for Teens,0 88395 01611 0,90 Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2016-01-25,Off Market,Directions: Teens take one soft gel one to three times daily; at mealtime.
https://dsld.od.nih.gov/label/55163,55163,Smart Catch Norwegian Fish Oil Natural Lemon Flavor,Carlson for Teens,0 88395 01612 7,180 Softgel(s),1 Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2016-01-25,Off Market,Directions: Teens take one soft gel one to three times daily; at mealtime.
https://dsld.od.nih.gov/label/55164,55164,Active Chewable B12 With L-Methylfolate Natural Cherry Flavor,Genestra Brands,883196 13100,60 Chewable Tablet(s),1 Tablet(s),Vitamin [A1302],Tablet or Pill [E0155],2016-01-25,Off Market,Recommended Dose: Adults and Children (4 years and older): Chew one tablet daily or as recommended by your healthcare practitioner.
https://dsld.od.nih.gov/label/55165,55165,Active Chewable B12 Natural Cherry Flavor,Genestra Brands,883196 13110,60 Chewable Tablet(s),1 Tablet(s),Vitamin [A1302],Tablet or Pill [E0155],2016-01-25,Off Market,Recommended Dose: Adults and Children (4 years and older): Chew one tablet daily or as recommended by your healthcare practitioner.
https://dsld.od.nih.gov/label/55166,55166,Active B Complex,Genestra Brands,883196 13121,60 Vegetable Capsule(s),1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2016-01-25,Off Market,Recommended Adult Dose: Take one capsule daily or as recommended by your healthcare practitioner.
https://dsld.od.nih.gov/label/55167,55167,The Very Finest Fish Oil Natural Lemon Flavor,Carlson,0 88395 01632 5,240 Softgel(s),1 Soft Gel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2016-01-25,Off Market,Directions: Adults take one soft gel one to five times daily; at mealtime.
https://dsld.od.nih.gov/label/55168,55168,B-100 Complex,Natrol,0 47469 00237 4,100 Tablet(s),1 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2016-01-25,Off Market,Directions: Take 1 tablet; one time daily; with a meal.
https://dsld.od.nih.gov/label/55169,55169,Almond Liquid Vite Min,Genestra Brands,883196 10121,32.5 fl. Oz.; 960 mL,1 Tbsp [15 mL],Other Combinations [A1325],Liquid [E0165],2016-01-25,On Market,Recommended Adult Dose: Take one tablespoon two times daily with meals; a few hours before or after taking medications; or as recommended by your healthcare practitioner. Shake product well before each use.
https://dsld.od.nih.gov/label/55170,55170,B-Complex 100,The Vitamin Shoppe,7 66536 01054 7,100 Veggie Capsule(s),1 Veggie Capsule(s),Other Combinations [A1325],Capsule [E0159],2016-01-25,Off Market,DIRECTIONS: As a dietary supplement; take one (1) veggie capsule daily; preferably with a meal.
https://dsld.od.nih.gov/label/55171,55171,B-Complex 100,The Vitamin Shoppe,7 66536 01055 4,300 Veggie Capsule(s),1 Veggie Capsule(s),Other Combinations [A1325],Capsule [E0159],2016-01-25,Off Market,DIRECTIONS: As a dietary supplement; take one (1) veggie capsule daily; preferably with a meal.
https://dsld.od.nih.gov/label/55172,55172,Calcium Citrate Plus Magnesium & Vitamin D,The Vitamin Shoppe,7 66536 01087 5,300 Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2016-01-25,Off Market,DIRECTIONS: As a dietary supplement; take two (2) capsules three times daily; preferably two (2) with each meal.
https://dsld.od.nih.gov/label/55173,55173,The Ultimate Anti Oxidant Formula,Natrol,0 47469 00410 1,60 Capsule(s),2 Capsule(s),Other Combinations [A1325],Capsule [E0159],2016-01-25,On Market,Directions: Take 2 capsules; one time daily; with a meal.
https://dsld.od.nih.gov/label/55174,55174,Fish Oil Q,Carlson,0 88395 01673 8,60 Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2016-01-25,Off Market,Directions: Take two soft gels daily; at mealtime.
https://dsld.od.nih.gov/label/55175,55175,Deep Sleep DX,Natural Dynamix,7 61584 62328 2,60 Gummie(s),2 Gummie(s),Non-Nutrient/Non-Botanical [A1309],Gummy or Jelly [E0176],2016-01-25,Off Market,Suggested Use: Keep in a dry area from direct sunlight. Do not store product over 80 degrees F. Adults should chew two gummies before bedtime. (Not to exceed 4 gummies per day).
https://dsld.od.nih.gov/label/55176,55176,HMB,BodyTech,7 66536 01458 3,120 Capsule(s),4 Capsule(s),Other Combinations [A1325],Capsule [E0159],2016-01-25,Off Market,DIRECTIONS: As a dietary supplement; take four (4) capsules three (3) times daily with meals. 
https://dsld.od.nih.gov/label/55177,55177,Active Multi Vite,Genestra Brands,883196 14060,120 Tablet(s),2 Tablet(s),Multi-Vitamin and Mineral (MVM) [A1315],Tablet or Pill [E0155],2016-01-25,On Market,Recommended Adult Dose: Take two tablets daily with a meal; a few hours before or after taking other medications; or as recommended by your healthcare practitioner.
https://dsld.od.nih.gov/label/55178,55178,My Favorite Multiple Original Multivitamin,Natrol,0 47469 00422 4,120 Tablet(s),2 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2016-01-25,On Market,Directions: Take 2 tablets daily with meals.
https://dsld.od.nih.gov/label/55179,55179,HMB,BodyTech,7 66536 01459 0,360 Capsule(s),4 Capsule(s),Other Combinations [A1325],Capsule [E0159],2016-01-25,Off Market,DIRECTIONS: As a dietary supplement; take four (4) capsules three (3) times daily with meals. 
https://dsld.od.nih.gov/label/55180,55180,Hydrotherm,BodyTech,7 66536 02014 0,120 Tablet(s),2 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2016-01-25,Off Market,DIRECTIONS: As a dietary supplement; take two (2) tablets after morning meal and two (2) tablets after mid-day meal; along with 16 oz of water. 
https://dsld.od.nih.gov/label/55181,55181,Active Multi Vite Without Vitamin A,Genestra Brands,883196 14070,120 Tablet(s),2 Tablet(s),Multi-Vitamin and Mineral (MVM) [A1315],Tablet or Pill [E0155],2016-01-25,On Market,Recommended Adult Dose: Take two tablets daily with a meal; a few hours before or after taking other medications; or as recommended by your healthcare practitioner.
https://dsld.od.nih.gov/label/55182,55182,Co-Q10,Carlson,0 88395 08210 8,30 Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2016-01-25,Off Market,Directions: Take one soft gel one to three times daily.
https://dsld.od.nih.gov/label/55183,55183,Calcium,Genestra Brands,883196 13330,90 Vegetable Capsule(s),2 Capsule(s),Mineral [A1299],Capsule [E0159],2016-01-25,Off Market,Recommended Dose: Adults and Children (6 years and older): Take two capsules two times daily with meals; a few hours before or after taking other medications; or as recommended by your healthcare practitioner.
https://dsld.od.nih.gov/label/55184,55184,Cal Mag + D,Genestra Brands,883196 13720,90 Tablet(s),2 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2016-01-25,On Market,Recommended Dose: Adults and Adolescents (12 years and older): Take two tablets two times daily with meals; a few hours before or after taking other medications; or as recommended by your healthcare practitioner.
https://dsld.od.nih.gov/label/55185,55185,Co-Q10,Carlson,0 88395 08211 5,120 Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2016-01-25,Off Market,Directions: Take one soft gel one to three times daily.
https://dsld.od.nih.gov/label/55186,55186,Co-Q10,Carlson,0 88395 08212 2,240 Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2016-01-25,Off Market,Directions: Take one soft gel one to three times daily.
https://dsld.od.nih.gov/label/55187,55187,Calcium DX,Natural Dynamix,7 61584 63325 0,60 Gummie(s),1 Gummy(ies),Other Combinations [A1325],Gummy or Jelly [E0176],2016-01-25,On Market,Suggested Use: As a dietary supplement; chew one (1) or two (2) gummies daily. Chew before swallowing.
https://dsld.od.nih.gov/label/55188,55188,Co-Q10,Carlson,0 88395 08214 6,60 Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2016-01-25,Off Market,Directions: Take one soft gel one to three times daily.
https://dsld.od.nih.gov/label/55189,55189,Co-Q10,Carlson,0 88395 08220 7,30 Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2016-01-25,Off Market,Directions: Take one soft gel daily.
https://dsld.od.nih.gov/label/55190,55190,Co-Q10,Carlson,0 88395 08221 4,120 Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2016-01-25,Off Market,Directions: Take one soft gel daily.
https://dsld.od.nih.gov/label/55191,55191,Co-Q10,Carlson,0 88395 08224 5,60 Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2016-01-25,Off Market,Directions: Take one soft gel daily.
https://dsld.od.nih.gov/label/55192,55192,Co-Q10 100 mg,Carlson,0 88395 08240 5,30 Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2016-01-25,Off Market,Directions: Take one soft gel daily.
https://dsld.od.nih.gov/label/55193,55193,Co-Q10 100 mg,Carlson,0 88395 08241 2,90 Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2016-01-25,Off Market,Directions: Take one soft gel daily.
https://dsld.od.nih.gov/label/55194,55194,My Favorite Multiple Original Multivitamin Iron-Free,Natrol,0 47469 00424 8,120 Tablet(s),2 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2016-01-25,On Market,Directions: Take 2 tablets daily with meals.
https://dsld.od.nih.gov/label/55195,55195,Glutamine Unflavored,BodyTech,7 66536 02089 8,4 Oz(s); 113 Gram(s),4.5 Gram(s) [1 heaping tsp],Amino acid/Protein [A1305],Powder [E0162],2016-01-25,Off Market,DIRECTIONS: As a dietary supplement; mix one (1) heaping teaspoonful (4.5 g) with 6-8 oz. of water or your favorite beverage and consume daily.
https://dsld.od.nih.gov/label/55196,55196,Glutamine Unflavored,BodyTech,7 66536 02090 4,11 Oz(s); 311 Gram(s),4.5 Gram(s) [1 heaping tsp],Amino acid/Protein [A1305],Powder [E0162],2016-01-25,Off Market,DIRECTIONS: As a dietary supplement; mix one (1) heaping teaspoonful (4.5 g) with 6-8 oz. of water or your favorite beverage and consume daily.
https://dsld.od.nih.gov/label/55197,55197,Omega-3 DX,Natural Dynamix,7 61584 63326 7,60 Gummie(s),2 Gummie(s),Fat/Fatty Acid [A1310],Gummy or Jelly [E0176],2016-01-25,On Market,Suggested Use: For adults and children 4 years and older; chew two gummies daily. Gummy should be chewed before swallowing.
https://dsld.od.nih.gov/label/55198,55198,Glutamine Unflavored,BodyTech,7 66536 02177 2,16 Oz(s); 453 Gram(s),4.5 Gram(s) [1 heaping tsp],Amino acid/Protein [A1305],Powder [E0162],2016-01-25,Off Market,DIRECTIONS: As a dietary supplement; mix one (1) heaping teaspoonful (4.5 g) with 6-8 oz. of water or your favorite beverage and consume daily.
https://dsld.od.nih.gov/label/55199,55199,Co-Q10 100 mg,Carlson,0 88395 82420 3,200 Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2016-01-25,Off Market,Directions: Take one soft gel daily.
https://dsld.od.nih.gov/label/55200,55200,Glutamine Unflavored,BodyTech,7 66536 02179 6,24 Oz(s); 680 Gram(s),4.5 Gram(s) [1 heaping tsp],Amino acid/Protein [A1305],Powder [E0162],2016-01-25,Off Market,DIRECTIONS: As a dietary supplement; mix one (1) heaping teaspoonful (4.5 g) with 6-8 oz. of water or your favorite beverage and consume daily.
https://dsld.od.nih.gov/label/55201,55201,Co-Q10 100 mg,Carlson,0 88395 08246 7,60 Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2016-01-25,Off Market,Directions: Take one soft gel daily.
https://dsld.od.nih.gov/label/55202,55202,Co-Q10,Carlson,0 88395 08250 4,30 Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2016-01-25,Off Market,Directions: Take one soft gel daily.
https://dsld.od.nih.gov/label/55203,55203,LongJaX MHT With Arginine,BodyTech,7 66536 02249 6,60 Tablet(s),2 Tablet(s),Botanical with Nutrients [A1317],Tablet or Pill [E0155],2016-01-25,Off Market,Directions: As a dietary supplement; take two (2) tablets daily; preferably with a meal. For a more immediate response; take three (3) to four (4) tablets 60-90 minutes before activity.
https://dsld.od.nih.gov/label/55204,55204,My Favorite Multiple Original Multivitamin,Natrol,0 47469 00432 3,180 Capsule(s),3 Capsule(s),Other Combinations [A1325],Capsule [E0159],2016-01-25,On Market,Directions: Take 3 capsules daily with meals.
https://dsld.od.nih.gov/label/55205,55205,Nitrulline,BodyTech,7 66536 02266 3,180 Tablet(s),3 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2016-01-25,Off Market,Directions: As a dietary supplement; take three (3) tablets; three (3) times daily; preferably on an empty stomach before morning; mid-day; and evening meals. Take with plenty of water daily.
https://dsld.od.nih.gov/label/55206,55206,My Favorite Multiple Original Multivitamin Iron-Free,Natrol,0 47469 00434 7,180 Capsule(s),4 Capsule(s),Other Combinations [A1325],Capsule [E0159],2016-01-25,On Market,Directions: Take 4 capsules daily with meals.
https://dsld.od.nih.gov/label/55207,55207,Tribulus-Pro,BodyTech,7 66536 02275 5,90 Capsule(s),3 Capsule(s),Botanical [A1306],Capsule [E0159],2016-01-25,On Market,
https://dsld.od.nih.gov/label/55208,55208,Pantothenic Acid 100 mg,The Vitamin Shoppe,7 66536 01150 6,100 Capsule(s),1 Capsule(s),Vitamin [A1302],Capsule [E0159],2016-01-25,On Market,DIRECTIONS: As a dietary supplement; take one (1) capsule daily; preferably with a meal.
https://dsld.od.nih.gov/label/55209,55209,Creatine & Glutamine with Beta-Alanine Fruit Punch,BodyTech,7 66536 02703 3,12 oz.; 340 Gram(s),10.7 Gram(s) [1 scoop],Other Combinations [A1325],Powder [E0162],2016-01-25,Off Market,Directions: As a dietary supplement; mix one (1) scoop (10.7 g) with 8-12 oz. of water. Can be used 30-45 minutes before and/or immediately after training or activity.
https://dsld.od.nih.gov/label/55210,55210,Pantothenic Acid 250 mg,The Vitamin Shoppe,7 66536 01152 0,100 Capsule(s),1 Capsule(s),Vitamin [A1302],Capsule [E0159],2016-01-25,On Market,DIRECTIONS: As a dietary supplement; take one (1) capsule daily; preferably with a meal.
https://dsld.od.nih.gov/label/55211,55211,Pantothenic Acid 250 mg,The Vitamin Shoppe,7 66536 01153 7,300 Capsule(s),1 Capsule(s),Vitamin [A1302],Capsule [E0159],2016-01-25,On Market,DIRECTIONS: As a dietary supplement; take one (1) capsule daily; preferably with a meal.
https://dsld.od.nih.gov/label/55212,55212,Pantothenic Acid 500 mg,The Vitamin Shoppe,7 66536 01154 4,100 Capsule(s),1 Capsule(s),Vitamin [A1302],Capsule [E0159],2016-01-25,Off Market,DIRECTIONS: As a dietary supplement; take one (1) capsule daily; preferably with a meal.
